vote_id,title,policy,final_vote
12616,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,False
12617,Conclusions of the European Council meeting of 24-25 March 2022: including the latest developments of the war against Ukraine and the EU sanctions against Russia and their implementation,Foreign & security policy,True
12618,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12619,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12620,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12621,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12622,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12623,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12624,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12625,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12626,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12627,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12628,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12629,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12630,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12631,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12632,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12633,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12634,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12635,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12636,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12637,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12638,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12639,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
12640,Election of the Members of the European Parliament by direct universal suffrage,Constitutional and inter-institutional affairs,False
